date,time,co,no,no2,o3,so2,pm2_5,pm10,nh3,aqi
2024-12-12,14:00:00,741.0,0.01,20.39,40.77,4.17,25.55,26.76,1.25,3.0
2024-12-12,15:00:00,667.57,0.0,15.77,49.35,4.05,26.47,27.65,1.19,3.0
2024-12-12,16:00:00,600.81,0.0,12.0,57.94,3.76,26.8,27.9,1.11,3.0
2024-12-12,17:00:00,567.44,0.0,10.8,62.94,3.64,26.48,27.56,1.08,3.0
2024-12-12,18:00:00,534.06,0.0,9.85,65.8,3.37,25.36,26.27,0.95,3.0
2024-12-12,19:00:00,494.0,0.0,8.05,69.38,3.28,25.95,26.71,0.84,3.0
2024-12-12,20:00:00,460.62,0.0,5.65,73.67,3.31,27.27,28.3,0.86,3.0
2024-12-12,21:00:00,440.6,0.0,4.37,77.25,3.25,26.65,28.32,0.87,3.0
2024-12-12,22:00:00,427.25,0.0,3.86,78.68,3.4,22.09,24.44,0.95,2.0
2024-12-12,23:00:00,417.23,0.0,3.9,77.96,3.67,17.63,20.16,1.01,2.0
2024-12-13,00:00:00,417.23,0.0,4.71,75.82,4.05,14.27,16.65,1.04,2.0
2024-12-13,01:00:00,440.6,0.0,7.54,70.81,4.29,13.08,15.26,1.09,2.0
2024-12-13,02:00:00,520.71,0.03,14.22,62.23,4.83,13.61,15.68,1.19,2.0
2024-12-13,03:00:00,574.11,0.5,19.02,55.79,5.25,14.71,16.83,1.23,2.0
2024-12-13,04:00:00,547.41,0.96,16.28,60.8,5.19,17.43,19.98,1.3,2.0
2024-12-13,05:00:00,507.35,1.08,12.51,69.38,5.13,21.6,24.81,1.55,2.0
2024-12-13,06:00:00,480.65,0.96,9.94,77.25,5.01,23.41,26.48,1.73,2.0
2024-12-13,07:00:00,447.27,0.81,8.91,74.39,4.65,18.71,20.83,1.61,2.0
2024-12-13,08:00:00,427.25,0.92,9.51,65.09,4.65,15.17,16.77,1.57,2.0
2024-12-13,09:00:00,433.92,0.95,10.71,63.66,4.83,15.97,17.58,1.66,2.0
2024-12-13,10:00:00,460.62,0.72,13.88,61.51,5.6,18.23,20.08,1.87,2.0
2024-12-13,11:00:00,514.03,0.36,18.68,60.08,5.9,21.51,23.76,2.18,2.0
2024-12-13,12:00:00,594.14,0.08,23.99,60.8,5.84,29.68,32.48,2.47,3.0
2024-12-13,13:00:00,614.17,0.0,23.31,67.23,5.48,40.53,43.86,2.69,3.0
2024-12-13,14:00:00,607.49,0.0,20.91,72.96,5.6,48.61,52.28,2.66,3.0
2024-12-13,15:00:00,594.14,0.0,18.51,76.53,5.84,49.99,53.69,2.34,3.0
2024-12-13,16:00:00,567.44,0.0,15.59,77.25,5.54,46.36,49.75,1.98,3.0
2024-12-13,17:00:00,540.73,0.0,14.22,74.39,5.13,40.88,44.12,1.8,3.0
2024-12-13,18:00:00,520.71,0.0,13.02,71.53,4.65,34.92,38.0,1.57,3.0
2024-12-13,19:00:00,480.65,0.0,10.62,71.53,4.29,30.86,33.99,1.33,3.0
2024-12-13,20:00:00,453.95,0.0,7.2,74.39,3.58,29.41,32.72,1.23,3.0
2024-12-13,21:00:00,453.95,0.0,5.48,79.39,3.31,29.23,32.76,1.16,3.0
2024-12-13,22:00:00,460.62,0.0,4.63,83.68,3.34,28.37,31.77,1.11,3.0
2024-12-13,23:00:00,467.3,0.0,4.5,84.4,3.61,27.08,30.21,1.14,3.0
2024-12-14,00:00:00,480.65,0.0,5.06,83.68,3.99,27.76,30.88,1.17,3.0
2024-12-14,01:00:00,500.68,0.0,7.03,82.25,4.23,32.99,36.71,1.14,3.0
2024-12-14,02:00:00,547.41,0.11,11.48,80.11,4.53,42.03,47.02,1.17,3.0
2024-12-14,03:00:00,574.11,1.01,13.37,80.82,4.77,49.51,55.5,1.22,3.0
2024-12-14,04:00:00,514.03,1.34,9.08,88.69,4.53,48.65,54.05,0.82,3.0
2024-12-14,05:00:00,500.68,1.1,6.51,103.0,5.07,58.42,64.19,0.59,4.0
2024-12-14,06:00:00,500.68,0.86,5.23,118.73,5.54,70.38,76.9,0.37,4.0
2024-12-14,07:00:00,473.98,0.79,4.71,121.59,5.54,66.05,71.95,0.3,4.0
2024-12-14,08:00:00,447.27,0.79,4.58,118.73,4.95,52.11,56.96,0.55,4.0
2024-12-14,09:00:00,423.91,0.78,4.63,115.87,4.53,42.14,46.46,0.84,3.0
2024-12-14,10:00:00,427.25,0.94,6.17,110.15,4.71,40.14,44.72,1.12,3.0
2024-12-14,11:00:00,473.98,1.06,10.62,103.0,5.19,43.5,49.01,1.58,3.0
2024-12-14,12:00:00,534.06,0.43,16.96,92.98,5.36,50.18,57.21,1.93,4.0
2024-12-14,13:00:00,554.08,0.01,17.99,89.41,5.3,59.7,68.73,2.41,4.0
2024-12-14,14:00:00,560.76,0.0,17.31,87.98,5.66,69.48,80.49,3.26,4.0
2024-12-14,15:00:00,567.44,0.0,16.62,85.12,5.96,75.44,87.77,3.8,5.0
2024-12-14,16:00:00,560.76,0.0,14.91,82.97,5.84,79.59,93.07,3.64,5.0
2024-12-14,17:00:00,547.41,0.0,13.54,80.82,5.48,83.32,98.0,2.94,5.0
2024-12-14,18:00:00,534.06,0.0,12.17,79.39,5.01,86.68,102.46,2.09,5.0
2024-12-14,19:00:00,514.03,0.0,10.37,80.11,4.71,87.7,104.04,1.5,5.0
2024-12-14,20:00:00,480.65,0.0,8.14,79.39,4.65,85.93,102.17,1.25,5.0
2024-12-14,21:00:00,453.95,0.0,6.6,78.68,4.53,82.06,97.46,1.11,5.0
2024-12-14,22:00:00,423.91,0.0,5.91,79.39,4.65,76.75,90.77,1.01,5.0
2024-12-14,23:00:00,403.88,0.0,5.91,79.39,4.95,71.32,83.75,0.93,4.0
2024-12-15,00:00:00,400.54,0.0,7.03,77.96,5.36,68.11,79.46,0.93,4.0
2024-12-15,01:00:00,440.6,0.0,10.45,75.1,5.78,65.57,77.34,1.14,4.0
2024-12-15,02:00:00,540.73,0.03,18.16,69.38,6.44,64.32,78.16,1.22,4.0
2024-12-15,03:00:00,614.17,0.62,22.96,70.1,7.21,69.21,85.71,1.28,4.0
2024-12-15,04:00:00,480.65,1.33,13.54,92.98,6.38,60.61,75.72,1.01,4.0
2024-12-15,05:00:00,380.52,1.17,7.8,105.86,5.54,43.77,54.87,1.31,3.0
2024-12-15,06:00:00,343.8,0.92,5.23,117.3,5.07,39.49,49.39,1.46,3.0
2024-12-15,07:00:00,337.12,0.76,4.41,121.59,4.77,37.15,46.35,1.47,3.0
2024-12-15,08:00:00,333.79,0.68,4.67,117.3,4.23,31.64,39.48,1.5,3.0
2024-12-15,09:00:00,330.45,0.61,4.88,113.01,3.87,28.31,35.46,1.5,3.0
2024-12-15,10:00:00,353.81,0.8,6.17,110.15,4.17,28.12,35.02,1.63,3.0
2024-12-15,11:00:00,413.89,0.95,10.37,104.43,4.71,29.87,36.6,2.06,3.0
2024-12-15,12:00:00,487.33,0.54,16.28,95.84,4.95,31.63,37.94,2.47,3.0
2024-12-15,13:00:00,554.08,0.01,20.22,87.26,4.83,34.42,40.48,3.29,3.0
2024-12-15,14:00:00,607.49,0.0,21.76,81.54,5.07,38.44,44.91,4.62,3.0
2024-12-15,15:00:00,634.19,0.0,21.76,80.11,5.3,43.12,50.17,5.07,3.0
2024-12-15,16:00:00,654.22,0.0,20.05,80.11,5.25,48.37,55.93,4.5,3.0
2024-12-15,17:00:00,674.25,0.0,18.85,79.39,5.07,54.01,61.9,3.32,4.0
2024-12-15,18:00:00,687.6,0.0,17.99,77.25,4.71,59.78,67.53,2.18,4.0
2024-12-15,19:00:00,674.25,0.0,15.94,77.96,4.59,63.48,70.5,1.55,4.0
2024-12-15,20:00:00,647.54,0.0,12.68,80.11,5.19,64.7,70.79,1.44,4.0
2024-12-15,21:00:00,627.52,0.0,9.42,82.97,5.3,68.3,73.32,1.27,4.0
2024-12-15,22:00:00,614.17,0.0,7.45,87.26,5.36,73.48,77.79,1.09,4.0
2024-12-15,23:00:00,614.17,0.0,6.77,90.12,5.3,80.67,84.98,1.03,5.0
2024-12-16,00:00:00,620.84,0.0,7.37,94.41,5.36,88.84,93.28,0.89,5.0
2024-12-16,01:00:00,660.9,0.0,10.97,95.84,5.66,94.99,99.72,0.86,5.0
2024-12-16,02:00:00,761.03,0.1,20.39,89.41,6.85,105.71,111.57,0.96,5.0
2024-12-16,03:00:00,827.79,1.79,25.36,90.12,7.99,115.19,122.19,0.8,5.0
2024-12-16,04:00:00,767.71,2.82,19.54,108.72,8.58,121.58,129.07,0.29,5.0
2024-12-16,05:00:00,741.0,2.65,15.25,124.45,9.66,123.36,131.17,0.7,5.0
2024-12-16,06:00:00,727.65,2.01,12.17,143.05,10.73,119.48,126.96,0.98,5.0
2024-12-16,07:00:00,640.87,1.23,9.08,158.79,10.01,96.01,101.89,0.59,5.0
2024-12-16,08:00:00,600.81,0.95,9.0,157.36,9.42,81.67,86.87,0.66,5.0
2024-12-16,09:00:00,600.81,0.74,9.68,150.2,9.06,81.76,87.18,0.7,5.0
2024-12-16,10:00:00,660.9,1.17,14.05,143.05,10.25,80.17,85.76,1.3,5.0
2024-12-16,11:00:00,774.38,1.56,23.65,125.89,11.44,74.98,80.75,2.5,4.0
2024-12-16,12:00:00,881.2,0.88,35.3,103.0,10.85,64.15,69.9,3.55,4.0
2024-12-16,13:00:00,907.9,0.02,37.36,85.12,9.06,51.59,57.31,4.56,4.0
2024-12-16,14:00:00,881.2,0.0,34.62,78.68,7.99,45.86,52.25,5.57,3.0
2024-12-16,15:00:00,854.49,0.0,31.53,73.67,7.57,47.37,54.82,5.45,3.0
2024-12-16,16:00:00,821.11,0.0,27.42,71.53,6.91,53.54,61.99,4.31,4.0
2024-12-16,17:00:00,801.09,0.0,24.68,68.66,6.32,63.43,72.66,3.2,4.0
2024-12-16,18:00:00,774.38,0.0,22.62,66.52,5.72,74.34,83.58,2.22,4.0
2024-12-16,19:00:00,741.0,0.0,19.54,65.8,5.07,84.64,93.47,1.58,5.0
2024-12-16,20:00:00,700.95,0.0,15.25,66.52,4.65,94.65,103.35,1.36,5.0
2024-12-16,21:00:00,660.9,0.0,11.48,70.1,4.29,105.8,114.4,1.27,5.0
2024-12-16,22:00:00,634.19,0.0,9.0,73.67,4.11,114.87,123.34,1.22,5.0
2024-12-16,23:00:00,614.17,0.0,7.97,77.96,4.17,120.02,128.31,1.22,5.0
2024-12-17,00:00:00,614.17,0.0,9.08,80.11,4.47,120.57,128.76,1.28,5.0
2024-12-17,01:00:00,674.25,0.0,15.42,75.82,5.07,116.02,124.34,1.5,5.0
2024-12-17,02:00:00,854.49,0.27,33.24,57.22,6.5,106.11,114.93,2.09,5.0
2024-12-17,03:00:00,1041.41,5.36,45.24,43.63,7.99,92.26,101.3,2.63,5.0
2024-12-17,04:00:00,974.66,10.62,34.27,59.37,8.82,75.95,84.74,3.61,5.0
2024-12-17,05:00:00,801.09,7.49,25.36,82.97,9.3,64.57,72.87,5.13,4.0
2024-12-17,06:00:00,680.92,4.19,18.51,115.87,9.78,62.04,69.67,5.32,4.0
2024-12-17,07:00:00,494.0,1.38,7.71,118.73,7.45,40.16,43.8,2.22,3.0
2024-12-17,08:00:00,494.0,1.13,6.77,115.87,6.74,35.77,38.48,1.58,3.0
2024-12-17,09:00:00,500.68,1.03,7.37,113.01,6.62,37.22,39.95,1.39,3.0
2024-12-17,10:00:00,520.71,0.53,10.2,100.14,6.91,36.95,39.76,1.31,3.0
2024-12-17,11:00:00,574.11,0.38,14.91,88.69,7.87,38.98,42.13,1.5,3.0
2024-12-17,12:00:00,634.19,0.12,20.91,80.82,8.58,43.38,47.03,1.71,3.0
2024-12-17,13:00:00,700.95,0.0,26.05,74.39,10.01,49.87,54.31,2.41,3.0
2024-12-17,14:00:00,727.65,0.0,26.05,76.53,10.61,54.84,60.17,3.07,4.0
2024-12-17,15:00:00,714.3,0.0,23.31,88.69,10.37,64.4,70.66,3.04,4.0
2024-12-17,16:00:00,694.27,0.0,19.54,101.57,9.54,79.92,87.37,2.75,5.0
2024-12-17,17:00:00,707.63,0.0,18.34,108.72,9.18,101.51,110.44,2.66,5.0
2024-12-17,18:00:00,707.63,0.0,17.31,113.01,8.82,119.6,129.38,2.28,5.0
2024-12-17,19:00:00,680.92,0.0,16.11,113.01,8.11,125.63,135.07,1.93,5.0
2024-12-17,20:00:00,654.22,0.0,13.88,107.29,7.15,124.74,133.82,1.85,5.0
2024-12-17,21:00:00,620.84,0.0,11.48,97.27,6.38,121.17,129.88,1.74,5.0
2024-12-17,22:00:00,587.46,0.0,10.2,87.26,5.84,115.21,123.5,1.69,5.0
2024-12-17,23:00:00,567.44,0.0,9.68,78.68,5.54,110.33,118.26,1.69,5.0
2024-12-18,00:00:00,567.44,0.0,10.97,70.81,5.54,103.36,110.76,1.76,5.0
2024-12-18,01:00:00,640.87,0.0,17.48,60.08,5.9,92.7,99.69,2.06,5.0
2024-12-18,02:00:00,867.84,0.33,35.99,36.84,7.33,82.32,89.6,2.63,5.0
2024-12-18,03:00:00,1068.12,4.53,47.3,24.68,8.94,72.34,79.71,2.85,4.0
2024-12-18,04:00:00,894.55,2.91,35.99,43.99,9.54,58.27,64.48,2.69,4.0
2024-12-18,05:00:00,727.65,1.79,23.99,66.52,9.42,55.09,61.29,3.26,4.0
2024-12-18,06:00:00,620.84,1.15,16.79,84.4,9.42,59.51,65.93,3.26,4.0
2024-12-18,07:00:00,494.0,0.28,8.91,94.41,5.84,44.98,48.25,1.11,3.0
2024-12-18,08:00:00,473.98,0.12,8.23,90.12,5.19,46.62,48.93,0.58,3.0
2024-12-18,09:00:00,480.65,0.07,8.48,85.83,5.48,53.12,55.44,0.29,4.0
2024-12-18,10:00:00,507.35,0.06,10.71,81.54,6.32,53.12,55.77,0.32,4.0
2024-12-18,11:00:00,574.11,0.07,15.94,75.1,7.15,49.13,52.37,0.93,3.0
2024-12-18,12:00:00,654.22,0.04,22.62,67.23,7.33,47.43,51.04,1.65,3.0
2024-12-18,13:00:00,714.3,0.0,26.73,61.51,7.33,48.82,53.05,2.82,3.0
2024-12-18,14:00:00,754.36,0.0,27.76,57.22,7.51,54.1,59.68,4.62,4.0
2024-12-18,15:00:00,754.36,0.0,26.39,55.07,7.27,58.81,65.61,5.38,4.0
2024-12-18,16:00:00,734.33,0.0,23.65,54.36,6.79,59.14,66.44,4.88,4.0
2024-12-18,17:00:00,720.98,0.0,21.93,52.93,6.32,57.13,64.43,4.18,4.0
2024-12-18,18:00:00,687.6,0.0,19.88,53.64,5.54,53.3,59.95,3.13,4.0
2024-12-18,19:00:00,627.52,0.0,15.77,57.22,4.77,47.22,52.68,2.09,3.0
2024-12-18,20:00:00,567.44,0.0,10.71,60.8,4.47,39.01,43.42,1.58,3.0
2024-12-18,21:00:00,534.06,0.0,7.97,60.08,4.71,31.52,35.17,1.28,3.0
2024-12-18,22:00:00,507.35,0.0,7.11,55.79,5.36,28.2,31.47,1.08,3.0
2024-12-18,23:00:00,494.0,0.0,7.11,52.21,5.66,26.71,29.76,1.04,3.0
2024-12-19,00:00:00,500.68,0.0,8.14,51.5,5.78,25.29,28.11,1.16,3.0
2024-12-19,01:00:00,547.41,0.0,12.34,49.35,6.02,25.33,28.17,1.38,3.0
2024-12-19,02:00:00,674.25,0.11,22.96,40.77,7.09,28.85,32.45,1.79,3.0
2024-12-19,03:00:00,781.06,1.62,29.13,36.84,8.34,32.79,37.15,2.18,3.0
2024-12-19,04:00:00,707.63,1.82,23.31,52.21,8.7,31.89,36.19,2.44,3.0
2024-12-19,05:00:00,620.84,1.27,16.45,70.1,8.46,27.84,31.72,2.56,3.0
2024-12-19,06:00:00,567.44,0.87,11.82,85.83,8.11,26.39,29.88,2.25,3.0
2024-12-19,07:00:00,514.03,0.49,8.4,90.84,5.84,19.17,21.4,1.47,2.0
2024-12-19,08:00:00,514.03,0.34,8.91,83.68,5.54,15.15,16.72,1.22,2.0
2024-12-19,09:00:00,527.38,0.35,9.94,77.96,5.84,14.3,15.66,1.25,2.0
2024-12-19,10:00:00,560.76,0.41,13.19,71.53,6.74,14.49,15.88,1.55,2.0
2024-12-19,11:00:00,634.19,0.34,20.22,61.51,7.75,16.27,17.97,2.22,2.0
2024-12-19,12:00:00,727.65,0.12,29.13,48.64,7.87,18.44,20.51,2.91,2.0
2024-12-19,13:00:00,754.36,0.01,31.19,41.48,7.51,18.34,20.76,3.8,2.0
2024-12-19,14:00:00,720.98,0.0,26.73,42.2,7.09,17.55,20.52,4.88,2.0
2024-12-19,15:00:00,680.92,0.0,21.76,45.42,6.5,18.13,21.79,5.07,2.0
2024-12-19,16:00:00,667.57,0.0,19.88,45.06,6.08,20.2,24.81,4.62,2.0
2024-12-19,17:00:00,687.6,0.0,20.91,40.77,5.9,22.19,27.74,4.12,2.0
2024-12-19,18:00:00,674.25,0.0,20.56,38.98,5.3,21.13,26.67,3.17,2.0
2024-12-19,19:00:00,654.22,0.0,19.36,38.27,4.71,19.22,24.29,2.25,2.0
2024-12-19,20:00:00,627.52,0.0,16.79,38.27,4.41,18.2,23.12,1.82,2.0
2024-12-19,21:00:00,607.49,0.0,14.22,37.91,4.23,17.35,22.15,1.6,2.0
2024-12-19,22:00:00,607.49,0.0,13.37,35.76,4.23,17.17,21.99,1.55,2.0
2024-12-19,23:00:00,627.52,0.01,14.39,31.83,4.41,18.22,23.23,1.6,2.0
2024-12-20,00:00:00,674.25,0.04,17.65,25.39,4.71,20.01,25.34,1.73,2.0
2024-12-20,01:00:00,801.09,0.78,26.05,14.31,5.36,22.28,28.04,2.06,2.0
2024-12-20,02:00:00,1081.47,9.5,34.62,1.61,6.5,24.94,31.5,2.6,2.0
2024-12-20,03:00:00,1281.74,22.35,33.24,1.11,7.21,24.7,31.49,3.01,2.0
2024-12-20,04:00:00,767.71,1.08,25.02,26.11,6.38,11.15,14.39,2.12,2.0
2024-12-20,05:00:00,660.9,0.82,16.62,37.91,6.08,7.94,10.52,2.44,1.0
2024-12-20,06:00:00,614.17,0.85,13.02,45.78,5.72,6.57,8.66,2.34,1.0
2024-12-20,07:00:00,554.08,0.95,9.25,61.51,4.59,6.86,8.26,1.77,2.0
2024-12-20,08:00:00,534.06,0.92,8.48,69.38,4.35,7.99,9.09,1.55,2.0
2024-12-20,09:00:00,540.73,0.96,8.65,75.82,4.71,9.21,10.24,1.55,2.0
2024-12-20,10:00:00,567.44,1.13,10.11,80.11,5.07,10.74,11.8,1.71,2.0
2024-12-20,11:00:00,627.52,1.51,15.42,77.25,5.6,12.44,13.74,2.22,2.0
2024-12-20,12:00:00,714.3,1.1,23.65,64.37,5.84,12.55,14.14,2.75,2.0
2024-12-20,13:00:00,947.95,0.14,44.55,32.19,7.27,14.08,16.81,4.56,2.0
2024-12-20,14:00:00,1121.52,1.48,54.15,8.67,8.58,16.86,21.36,7.09,2.0
2024-12-20,15:00:00,1134.87,3.05,47.98,3.53,8.82,18.39,24.24,7.66,2.0
2024-12-20,16:00:00,1094.82,2.88,44.55,3.26,8.58,19.9,26.74,6.46,2.0
2024-12-20,17:00:00,1094.82,3.24,44.55,2.57,8.23,22.2,30.03,5.07,2.0
2024-12-20,18:00:00,1054.76,3.55,44.55,1.99,6.85,22.53,30.87,3.55,2.0
2024-12-20,19:00:00,1041.41,5.14,42.84,0.85,4.95,21.97,30.41,1.95,2.0
2024-12-20,20:00:00,1001.36,4.81,39.41,0.55,3.76,22.24,30.79,1.47,2.0
2024-12-20,21:00:00,961.3,3.63,35.99,0.69,3.46,22.97,30.95,1.58,2.0
2024-12-20,22:00:00,961.3,3.69,34.96,0.47,3.55,23.7,29.99,1.92,2.0
2024-12-20,23:00:00,1028.06,5.81,35.64,0.07,4.35,25.04,29.77,2.82,3.0
2024-12-21,00:00:00,1174.93,11.29,39.07,0.0,6.38,27.98,31.7,4.94,3.0
2024-12-21,01:00:00,1468.66,23.92,43.87,0.0,9.3,33.84,37.61,6.78,3.0
2024-12-21,02:00:00,2082.82,54.09,48.67,0.07,9.89,43.77,49.03,4.24,3.0
2024-12-21,03:00:00,2670.29,87.62,52.78,0.88,10.61,50.69,57.28,2.75,4.0
2024-12-21,04:00:00,1615.52,32.19,55.52,4.87,17.64,33.36,37.79,1.85,3.0
2024-12-21,05:00:00,1401.9,21.9,50.72,9.3,16.21,26.85,31.39,3.23,3.0
2024-12-21,06:00:00,1148.22,12.18,42.5,20.21,14.42,20.4,24.75,4.5,2.0
2024-12-21,07:00:00,594.14,2.04,14.57,62.94,7.27,10.99,13.21,2.09,2.0
2024-12-21,08:00:00,494.0,1.12,7.97,80.11,5.01,10.28,11.92,1.61,2.0
2024-12-21,09:00:00,473.98,1.01,6.77,92.98,4.77,11.0,12.46,1.66,2.0
2024-12-21,10:00:00,554.08,1.73,12.0,97.27,6.32,13.13,14.8,2.41,2.0
2024-12-21,11:00:00,707.63,2.71,23.31,83.68,7.75,14.39,16.5,3.58,2.0
2024-12-21,12:00:00,854.49,2.1,37.7,57.94,7.87,13.65,16.17,4.56,2.0
2024-12-21,13:00:00,1094.82,0.52,60.32,21.46,8.23,14.62,18.21,6.14,2.0
2024-12-21,14:00:00,1308.44,6.03,68.55,2.03,8.82,18.2,23.81,8.61,2.0
2024-12-21,15:00:00,1361.85,12.96,60.32,0.15,8.94,21.78,29.55,10.77,2.0
2024-12-21,16:00:00,1308.44,12.96,55.52,0.13,8.34,24.57,34.05,11.02,2.0
2024-12-21,17:00:00,1201.63,8.83,53.47,0.42,7.51,25.74,35.75,9.12,3.0
2024-12-21,18:00:00,988.01,2.74,45.24,5.05,6.56,23.16,32.24,6.71,2.0
2024-12-21,19:00:00,794.41,0.11,32.56,16.81,5.54,19.68,26.84,4.31,2.0
2024-12-21,20:00:00,767.71,0.06,28.1,18.42,4.53,21.4,28.07,2.28,2.0
2024-12-21,21:00:00,741.0,0.02,23.65,21.46,4.23,23.2,29.45,1.63,2.0
2024-12-21,22:00:00,747.68,0.03,22.62,21.1,4.17,25.49,31.05,1.55,3.0
2024-12-21,23:00:00,787.73,0.1,23.99,16.63,4.11,28.31,33.03,1.58,3.0
2024-12-22,00:00:00,867.84,0.66,28.1,9.48,4.23,31.39,35.04,1.77,3.0
2024-12-22,01:00:00,1081.47,7.82,32.9,1.61,5.01,35.86,39.13,2.18,3.0
2024-12-22,02:00:00,1602.17,33.53,35.99,0.09,6.68,43.81,47.86,2.5,3.0
2024-12-22,03:00:00,2109.53,59.9,41.13,0.76,8.11,48.7,53.32,2.41,3.0
2024-12-22,04:00:00,1188.28,9.28,49.35,14.48,13.47,28.12,31.36,1.85,3.0
2024-12-22,05:00:00,974.66,7.71,34.27,37.55,15.26,23.68,27.31,2.66,2.0
2024-12-22,06:00:00,854.49,6.2,25.7,65.09,16.21,24.31,28.22,3.7,2.0
2024-12-22,07:00:00,587.46,2.01,10.97,100.14,10.25,20.92,23.69,1.85,3.0
2024-12-22,08:00:00,527.38,1.01,7.45,114.44,7.87,23.03,25.54,1.54,3.0
2024-12-22,09:00:00,514.03,0.81,7.28,118.73,7.45,24.76,27.3,1.66,3.0
2024-12-22,10:00:00,520.71,0.76,8.48,117.3,7.57,25.34,27.97,1.82,3.0
2024-12-22,11:00:00,547.41,0.66,12.0,110.15,8.11,25.14,27.89,2.09,3.0
2024-12-22,12:00:00,594.14,0.26,17.65,98.71,8.94,25.1,28.02,2.47,3.0
2024-12-22,13:00:00,727.65,0.01,29.47,78.68,11.92,27.03,30.75,4.02,3.0
2024-12-22,14:00:00,854.49,0.0,39.07,57.22,14.31,30.04,34.98,6.27,3.0
2024-12-22,15:00:00,841.14,0.0,35.64,47.21,12.52,30.59,36.46,7.54,3.0
2024-12-22,16:00:00,727.65,0.0,25.02,45.06,8.23,25.9,31.27,7.03,3.0
2024-12-22,17:00:00,640.87,0.0,17.14,49.35,5.9,19.25,23.17,4.81,2.0
2024-12-22,18:00:00,580.79,0.0,12.34,55.79,5.07,13.11,15.99,2.69,2.0
2024-12-22,19:00:00,527.38,0.0,9.42,57.94,4.83,10.25,12.61,1.73,2.0
2024-12-22,20:00:00,507.35,0.0,8.65,55.79,5.66,10.65,13.06,1.58,2.0
2024-12-22,21:00:00,494.0,0.0,8.05,53.64,6.02,11.36,13.77,1.57,2.0
2024-12-22,22:00:00,500.68,0.0,8.57,50.07,6.56,12.45,14.84,1.58,2.0
2024-12-22,23:00:00,527.38,0.0,10.2,45.78,7.57,14.32,17.06,1.68,2.0
2024-12-23,00:00:00,567.44,0.0,13.37,41.13,9.06,16.25,19.48,1.87,2.0
2024-12-23,01:00:00,667.57,0.04,21.42,32.19,11.21,18.57,22.34,2.31,2.0
2024-12-23,02:00:00,894.55,1.19,38.73,15.02,13.83,21.73,26.31,2.94,2.0
2024-12-23,03:00:00,1148.22,8.94,47.98,5.59,16.45,23.99,29.24,3.51,2.0
2024-12-23,04:00:00,1001.36,9.83,38.04,17.88,16.69,20.0,24.68,3.74,2.0
2024-12-23,05:00:00,787.73,7.82,25.02,36.12,15.5,16.26,20.65,4.12,2.0
2024-12-23,06:00:00,607.49,4.86,15.59,57.94,13.71,13.58,17.36,3.67,2.0
2024-12-23,07:00:00,480.65,1.98,8.65,85.12,9.18,12.76,15.15,2.31,2.0
2024-12-23,08:00:00,480.65,1.17,8.23,95.84,7.99,14.81,16.82,1.98,2.0
2024-12-23,09:00:00,494.0,0.81,9.51,94.41,7.99,15.4,17.41,2.12,2.0
2024-12-23,10:00:00,514.03,0.77,12.0,90.12,8.46,15.84,17.95,2.37,2.0
2024-12-23,11:00:00,554.08,1.06,16.28,85.83,9.54,16.96,19.31,2.72,2.0
2024-12-23,12:00:00,620.84,0.7,23.31,77.96,10.37,18.02,20.68,3.2,2.0
2024-12-23,13:00:00,921.25,0.04,50.72,45.78,12.4,23.26,27.97,5.95,2.0
2024-12-23,14:00:00,1214.98,0.68,74.71,13.77,13.59,30.97,38.92,9.63,3.0
2024-12-23,15:00:00,1321.79,3.8,75.4,2.62,13.35,36.47,46.95,12.03,3.0
2024-12-23,16:00:00,1268.39,5.42,64.43,1.07,11.8,38.91,51.15,12.92,3.0
2024-12-23,17:00:00,1121.52,4.14,52.78,1.74,10.01,37.74,50.53,11.65,3.0
2024-12-23,18:00:00,947.95,1.48,43.53,6.62,8.58,33.22,44.81,8.11,3.0
2024-12-23,19:00:00,801.09,0.16,33.93,16.09,7.39,28.59,38.42,4.94,3.0
2024-12-23,20:00:00,734.33,0.05,27.76,19.85,6.26,27.31,36.45,3.01,3.0
2024-12-23,21:00:00,674.25,0.02,22.28,22.71,5.48,26.25,34.78,2.06,3.0
2024-12-23,22:00:00,634.19,0.02,18.51,23.96,5.07,25.67,33.57,1.71,3.0
2024-12-23,23:00:00,607.49,0.02,16.62,24.68,5.07,26.08,33.41,1.6,3.0
2024-12-24,00:00:00,614.17,0.04,17.31,25.03,5.3,27.5,34.35,1.57,3.0
2024-12-24,01:00:00,694.27,0.24,24.68,21.28,6.08,30.26,37.23,1.77,3.0
2024-12-24,02:00:00,1014.71,5.98,42.5,7.96,8.23,36.32,44.44,2.66,3.0
2024-12-24,03:00:00,1468.66,29.95,46.61,12.7,11.32,43.39,52.77,4.18,3.0
2024-12-24,04:00:00,1001.36,7.15,44.55,37.91,15.5,38.42,44.94,3.74,3.0
2024-12-24,05:00:00,834.47,4.92,33.59,51.5,16.69,37.71,44.46,4.5,3.0
2024-12-24,06:00:00,734.33,3.41,26.39,63.66,16.93,38.1,45.43,5.0,3.0
2024-12-24,07:00:00,507.35,1.26,13.02,85.83,10.13,25.44,29.34,2.56,3.0
2024-12-24,08:00:00,460.62,1.12,10.2,92.98,8.23,20.43,23.15,2.03,2.0
2024-12-24,09:00:00,453.95,1.2,9.85,97.27,8.11,19.6,22.12,2.09,2.0
